"LocID","Time","AgeGrp"
12,2025,"90-94"
12,2025,"95-99"
12,2025,"100+"
12,2030,"0-4"
12,2030,"5-9"
12,2030,"10-14"
12,2030,"15-19"
12,2030,"20-24"
12,2030,"25-29"
12,2030,"30-34"
12,2030,"35-39"
12,2030,"40-44"
12,2030,"45-49"
12,2030,"50-54"
12,2030,"55-59"
12,2030,"60-64"
12,2030,"65-69"
12,2030,"70-74"
12,2030,"75-79"
12,2030,"80-84"
12,2030,"85-89"
12,2030,"90-94"
12,2030,"95-99"
12,2030,"100+"
12,2035,"0-4"
12,2035,"5-9"
12,2035,"10-14"
12,2035,"15-19"
12,2035,"20-24"
12,2035,"25-29"
12,2035,"30-34"
12,2035,"35-39"
12,2035,"40-44"
12,2035,"45-49"
12,2035,"50-54"
12,2035,"55-59"
12,2035,"60-64"
12,2035,"65-69"
12,2035,"70-74"
12,2035,"75-79"
12,2035,"80-84"
12,2035,"85-89"
12,2035,"90-94"
12,2035,"95-99"
12,2035,"100+"
12,2040,"0-4"
12,2040,"5-9"
12,2040,"10-14"
12,2040,"15-19"
12,2040,"20-24"
12,2040,"25-29"
12,2040,"30-34"
12,2040,"35-39"
12,2040,"40-44"
12,2040,"45-49"
12,2040,"50-54"
12,2040,"55-59"
12,2040,"60-64"
12,2040,"65-69"
12,2040,"70-74"
12,2040,"75-79"
12,2040,"80-84"
12,2040,"85-89"
12,2040,"90-94"
12,2040,"95-99"
12,2040,"100+"
12,2045,"0-4"
12,2045,"5-9"
12,2045,"10-14"
12,2045,"15-19"
12,2045,"20-24"
12,2045,"25-29"
12,2045,"30-34"
12,2045,"35-39"
12,2045,"40-44"
12,2045,"45-49"
12,2045,"50-54"
12,2045,"55-59"
12,2045,"60-64"
12,2045,"65-69"
12,2045,"70-74"
12,2045,"75-79"
12,2045,"80-84"
12,2045,"85-89"
12,2045,"90-94"
12,2045,"95-99"
12,2045,"100+"
12,2050,"0-4"
12,2050,"5-9"
12,2050,"10-14"
12,2050,"15-19"
12,2050,"20-24"
12,2050,"25-29"
12,2050,"30-34"
12,2050,"35-39"
12,2050,"40-44"
12,2050,"45-49"
12,2050,"50-54"
12,2050,"55-59"
12,2050,"60-64"
12,2050,"65-69"
12,2050,"70-74"
12,2050,"75-79"
12,2050,"80-84"
12,2050,"85-89"
12,2050,"90-94"
12,2050,"95-99"
12,2050,"100+"
12,2055,"0-4"
12,2055,"5-9"
12,2055,"10-14"
12,2055,"15-19"
12,2055,"20-24"
12,2055,"25-29"
12,2055,"30-34"
12,2055,"35-39"
12,2055,"40-44"
12,2055,"45-49"
12,2055,"50-54"
12,2055,"55-59"
12,2055,"60-64"
12,2055,"65-69"
12,2055,"70-74"
12,2055,"75-79"
12,2055,"80-84"
12,2055,"85-89"
12,2055,"90-94"
12,2055,"95-99"
12,2055,"100+"
12,2060,"0-4"
12,2060,"5-9"
12,2060,"10-14"
12,2060,"15-19"
12,2060,"20-24"
12,2060,"25-29"
12,2060,"30-34"
12,2060,"35-39"
12,2060,"40-44"
12,2060,"45-49"
12,2060,"50-54"
12,2060,"55-59"
12,2060,"60-64"
12,2060,"65-69"
12,2060,"70-74"
12,2060,"75-79"
12,2060,"80-84"
12,2060,"85-89"
12,2060,"90-94"
12,2060,"95-99"
12,2060,"100+"
