"LocID","Time","AgeGrp","SexID"
2083,"2070-2075","0",1
2083,"2070-2075","0",2
2083,"2070-2075","0",3
2083,"2070-2075","1-4",1
2083,"2070-2075","1-4",2
2083,"2070-2075","1-4",3
2083,"2070-2075","5-9",1
2083,"2070-2075","5-9",2
2083,"2070-2075","5-9",3
2083,"2070-2075","10-14",1
2083,"2070-2075","10-14",2
2083,"2070-2075","10-14",3
2083,"2070-2075","15-19",1
2083,"2070-2075","15-19",2
2083,"2070-2075","15-19",3
2083,"2070-2075","20-24",1
2083,"2070-2075","20-24",2
2083,"2070-2075","20-24",3
2083,"2070-2075","25-29",1
2083,"2070-2075","25-29",2
2083,"2070-2075","25-29",3
2083,"2070-2075","30-34",1
2083,"2070-2075","30-34",2
2083,"2070-2075","30-34",3
2083,"2070-2075","35-39",1
2083,"2070-2075","35-39",2
2083,"2070-2075","35-39",3
2083,"2070-2075","40-44",1
2083,"2070-2075","40-44",2
2083,"2070-2075","40-44",3
2083,"2070-2075","45-49",1
2083,"2070-2075","45-49",2
2083,"2070-2075","45-49",3
2083,"2070-2075","50-54",1
2083,"2070-2075","50-54",2
2083,"2070-2075","50-54",3
2083,"2070-2075","55-59",1
2083,"2070-2075","55-59",2
2083,"2070-2075","55-59",3
2083,"2070-2075","60-64",1
2083,"2070-2075","60-64",2
2083,"2070-2075","60-64",3
2083,"2070-2075","65-69",1
2083,"2070-2075","65-69",2
2083,"2070-2075","65-69",3
2083,"2070-2075","70-74",1
2083,"2070-2075","70-74",2
2083,"2070-2075","70-74",3
2083,"2070-2075","75-79",1
2083,"2070-2075","75-79",2
2083,"2070-2075","75-79",3
2083,"2070-2075","80-84",1
2083,"2070-2075","80-84",2
2083,"2070-2075","80-84",3
2083,"2070-2075","85-89",1
2083,"2070-2075","85-89",2
2083,"2070-2075","85-89",3
2083,"2070-2075","90-94",1
2083,"2070-2075","90-94",2
2083,"2070-2075","90-94",3
2083,"2070-2075","95-99",1
2083,"2070-2075","95-99",2
2083,"2070-2075","95-99",3
2083,"2070-2075","100+",1
2083,"2070-2075","100+",2
2083,"2070-2075","100+",3
2083,"2075-2080","0",1
2083,"2075-2080","0",2
2083,"2075-2080","0",3
2083,"2075-2080","1-4",1
2083,"2075-2080","1-4",2
2083,"2075-2080","1-4",3
2083,"2075-2080","5-9",1
2083,"2075-2080","5-9",2
2083,"2075-2080","5-9",3
2083,"2075-2080","10-14",1
2083,"2075-2080","10-14",2
2083,"2075-2080","10-14",3
2083,"2075-2080","15-19",1
2083,"2075-2080","15-19",2
2083,"2075-2080","15-19",3
2083,"2075-2080","20-24",1
2083,"2075-2080","20-24",2
2083,"2075-2080","20-24",3
2083,"2075-2080","25-29",1
2083,"2075-2080","25-29",2
2083,"2075-2080","25-29",3
2083,"2075-2080","30-34",1
2083,"2075-2080","30-34",2
2083,"2075-2080","30-34",3
2083,"2075-2080","35-39",1
2083,"2075-2080","35-39",2
2083,"2075-2080","35-39",3
2083,"2075-2080","40-44",1
2083,"2075-2080","40-44",2
2083,"2075-2080","40-44",3
2083,"2075-2080","45-49",1
2083,"2075-2080","45-49",2
2083,"2075-2080","45-49",3
2083,"2075-2080","50-54",1
2083,"2075-2080","50-54",2
2083,"2075-2080","50-54",3
2083,"2075-2080","55-59",1
2083,"2075-2080","55-59",2
2083,"2075-2080","55-59",3
2083,"2075-2080","60-64",1
2083,"2075-2080","60-64",2
2083,"2075-2080","60-64",3
2083,"2075-2080","65-69",1
2083,"2075-2080","65-69",2
2083,"2075-2080","65-69",3
2083,"2075-2080","70-74",1
2083,"2075-2080","70-74",2
2083,"2075-2080","70-74",3
2083,"2075-2080","75-79",1
2083,"2075-2080","75-79",2
2083,"2075-2080","75-79",3
2083,"2075-2080","80-84",1
2083,"2075-2080","80-84",2
2083,"2075-2080","80-84",3
2083,"2075-2080","85-89",1
2083,"2075-2080","85-89",2
2083,"2075-2080","85-89",3
2083,"2075-2080","90-94",1
2083,"2075-2080","90-94",2
2083,"2075-2080","90-94",3
2083,"2075-2080","95-99",1
2083,"2075-2080","95-99",2
2083,"2075-2080","95-99",3
2083,"2075-2080","100+",1
2083,"2075-2080","100+",2
2083,"2075-2080","100+",3
2083,"2080-2085","0",1
2083,"2080-2085","0",2
2083,"2080-2085","0",3
2083,"2080-2085","1-4",1
2083,"2080-2085","1-4",2
2083,"2080-2085","1-4",3
2083,"2080-2085","5-9",1
2083,"2080-2085","5-9",2
2083,"2080-2085","5-9",3
2083,"2080-2085","10-14",1
2083,"2080-2085","10-14",2
2083,"2080-2085","10-14",3
2083,"2080-2085","15-19",1
2083,"2080-2085","15-19",2
2083,"2080-2085","15-19",3
2083,"2080-2085","20-24",1
2083,"2080-2085","20-24",2
2083,"2080-2085","20-24",3
2083,"2080-2085","25-29",1
2083,"2080-2085","25-29",2
2083,"2080-2085","25-29",3
2083,"2080-2085","30-34",1
2083,"2080-2085","30-34",2
2083,"2080-2085","30-34",3
2083,"2080-2085","35-39",1
2083,"2080-2085","35-39",2
2083,"2080-2085","35-39",3
2083,"2080-2085","40-44",1
2083,"2080-2085","40-44",2
2083,"2080-2085","40-44",3
2083,"2080-2085","45-49",1
2083,"2080-2085","45-49",2
2083,"2080-2085","45-49",3
2083,"2080-2085","50-54",1
2083,"2080-2085","50-54",2
2083,"2080-2085","50-54",3
2083,"2080-2085","55-59",1
2083,"2080-2085","55-59",2
2083,"2080-2085","55-59",3
2083,"2080-2085","60-64",1
2083,"2080-2085","60-64",2
2083,"2080-2085","60-64",3
2083,"2080-2085","65-69",1
2083,"2080-2085","65-69",2
2083,"2080-2085","65-69",3
2083,"2080-2085","70-74",1
2083,"2080-2085","70-74",2
2083,"2080-2085","70-74",3
2083,"2080-2085","75-79",1
2083,"2080-2085","75-79",2
2083,"2080-2085","75-79",3
2083,"2080-2085","80-84",1
2083,"2080-2085","80-84",2
2083,"2080-2085","80-84",3
2083,"2080-2085","85-89",1
2083,"2080-2085","85-89",2
2083,"2080-2085","85-89",3
2083,"2080-2085","90-94",1
2083,"2080-2085","90-94",2
2083,"2080-2085","90-94",3
2083,"2080-2085","95-99",1
2083,"2080-2085","95-99",2
2083,"2080-2085","95-99",3
2083,"2080-2085","100+",1
2083,"2080-2085","100+",2
2083,"2080-2085","100+",3
2083,"2085-2090","0",1
2083,"2085-2090","0",2
2083,"2085-2090","0",3
2083,"2085-2090","1-4",1
2083,"2085-2090","1-4",2
2083,"2085-2090","1-4",3
2083,"2085-2090","5-9",1
2083,"2085-2090","5-9",2
2083,"2085-2090","5-9",3
2083,"2085-2090","10-14",1
2083,"2085-2090","10-14",2
2083,"2085-2090","10-14",3
2083,"2085-2090","15-19",1
2083,"2085-2090","15-19",2
2083,"2085-2090","15-19",3
2083,"2085-2090","20-24",1
2083,"2085-2090","20-24",2
2083,"2085-2090","20-24",3
2083,"2085-2090","25-29",1
2083,"2085-2090","25-29",2
2083,"2085-2090","25-29",3
2083,"2085-2090","30-34",1
2083,"2085-2090","30-34",2
2083,"2085-2090","30-34",3
2083,"2085-2090","35-39",1
2083,"2085-2090","35-39",2
2083,"2085-2090","35-39",3
2083,"2085-2090","40-44",1
2083,"2085-2090","40-44",2
2083,"2085-2090","40-44",3
2083,"2085-2090","45-49",1
2083,"2085-2090","45-49",2
2083,"2085-2090","45-49",3
2083,"2085-2090","50-54",1
2083,"2085-2090","50-54",2
2083,"2085-2090","50-54",3
2083,"2085-2090","55-59",1
2083,"2085-2090","55-59",2
2083,"2085-2090","55-59",3
2083,"2085-2090","60-64",1
2083,"2085-2090","60-64",2
2083,"2085-2090","60-64",3
2083,"2085-2090","65-69",1
2083,"2085-2090","65-69",2
2083,"2085-2090","65-69",3
2083,"2085-2090","70-74",1
2083,"2085-2090","70-74",2
2083,"2085-2090","70-74",3
2083,"2085-2090","75-79",1
2083,"2085-2090","75-79",2
2083,"2085-2090","75-79",3
2083,"2085-2090","80-84",1
2083,"2085-2090","80-84",2
2083,"2085-2090","80-84",3
2083,"2085-2090","85-89",1
2083,"2085-2090","85-89",2
2083,"2085-2090","85-89",3
2083,"2085-2090","90-94",1
2083,"2085-2090","90-94",2
2083,"2085-2090","90-94",3
2083,"2085-2090","95-99",1
2083,"2085-2090","95-99",2
2083,"2085-2090","95-99",3
2083,"2085-2090","100+",1
2083,"2085-2090","100+",2
2083,"2085-2090","100+",3
2083,"2090-2095","0",1
2083,"2090-2095","0",2
2083,"2090-2095","0",3
2083,"2090-2095","1-4",1
2083,"2090-2095","1-4",2
2083,"2090-2095","1-4",3
2083,"2090-2095","5-9",1
2083,"2090-2095","5-9",2
2083,"2090-2095","5-9",3
2083,"2090-2095","10-14",1
2083,"2090-2095","10-14",2
2083,"2090-2095","10-14",3
2083,"2090-2095","15-19",1
2083,"2090-2095","15-19",2
2083,"2090-2095","15-19",3
2083,"2090-2095","20-24",1
2083,"2090-2095","20-24",2
2083,"2090-2095","20-24",3
2083,"2090-2095","25-29",1
2083,"2090-2095","25-29",2
2083,"2090-2095","25-29",3
2083,"2090-2095","30-34",1
2083,"2090-2095","30-34",2
2083,"2090-2095","30-34",3
2083,"2090-2095","35-39",1
2083,"2090-2095","35-39",2
2083,"2090-2095","35-39",3
2083,"2090-2095","40-44",1
2083,"2090-2095","40-44",2
2083,"2090-2095","40-44",3
2083,"2090-2095","45-49",1
2083,"2090-2095","45-49",2
2083,"2090-2095","45-49",3
2083,"2090-2095","50-54",1
2083,"2090-2095","50-54",2
2083,"2090-2095","50-54",3
2083,"2090-2095","55-59",1
2083,"2090-2095","55-59",2
2083,"2090-2095","55-59",3
2083,"2090-2095","60-64",1
2083,"2090-2095","60-64",2
2083,"2090-2095","60-64",3
2083,"2090-2095","65-69",1
2083,"2090-2095","65-69",2
2083,"2090-2095","65-69",3
2083,"2090-2095","70-74",1
2083,"2090-2095","70-74",2
2083,"2090-2095","70-74",3
2083,"2090-2095","75-79",1
2083,"2090-2095","75-79",2
2083,"2090-2095","75-79",3
2083,"2090-2095","80-84",1
2083,"2090-2095","80-84",2
2083,"2090-2095","80-84",3
2083,"2090-2095","85-89",1
2083,"2090-2095","85-89",2
2083,"2090-2095","85-89",3
2083,"2090-2095","90-94",1
2083,"2090-2095","90-94",2
2083,"2090-2095","90-94",3
2083,"2090-2095","95-99",1
2083,"2090-2095","95-99",2
2083,"2090-2095","95-99",3
2083,"2090-2095","100+",1
2083,"2090-2095","100+",2
2083,"2090-2095","100+",3
2083,"2095-2100","0",1
2083,"2095-2100","0",2
2083,"2095-2100","0",3
2083,"2095-2100","1-4",1
2083,"2095-2100","1-4",2
2083,"2095-2100","1-4",3
2083,"2095-2100","5-9",1
2083,"2095-2100","5-9",2
2083,"2095-2100","5-9",3
2083,"2095-2100","10-14",1
2083,"2095-2100","10-14",2
2083,"2095-2100","10-14",3
2083,"2095-2100","15-19",1
2083,"2095-2100","15-19",2
2083,"2095-2100","15-19",3
2083,"2095-2100","20-24",1
2083,"2095-2100","20-24",2
2083,"2095-2100","20-24",3
2083,"2095-2100","25-29",1
2083,"2095-2100","25-29",2
2083,"2095-2100","25-29",3
2083,"2095-2100","30-34",1
2083,"2095-2100","30-34",2
2083,"2095-2100","30-34",3
2083,"2095-2100","35-39",1
2083,"2095-2100","35-39",2
2083,"2095-2100","35-39",3
2083,"2095-2100","40-44",1
2083,"2095-2100","40-44",2
2083,"2095-2100","40-44",3
2083,"2095-2100","45-49",1
2083,"2095-2100","45-49",2
2083,"2095-2100","45-49",3
2083,"2095-2100","50-54",1
2083,"2095-2100","50-54",2
2083,"2095-2100","50-54",3
2083,"2095-2100","55-59",1
2083,"2095-2100","55-59",2
2083,"2095-2100","55-59",3
2083,"2095-2100","60-64",1
2083,"2095-2100","60-64",2
2083,"2095-2100","60-64",3
2083,"2095-2100","65-69",1
2083,"2095-2100","65-69",2
2083,"2095-2100","65-69",3
2083,"2095-2100","70-74",1
2083,"2095-2100","70-74",2
2083,"2095-2100","70-74",3
2083,"2095-2100","75-79",1
2083,"2095-2100","75-79",2
2083,"2095-2100","75-79",3
2083,"2095-2100","80-84",1
2083,"2095-2100","80-84",2
2083,"2095-2100","80-84",3
2083,"2095-2100","85-89",1
2083,"2095-2100","85-89",2
2083,"2095-2100","85-89",3
2083,"2095-2100","90-94",1
2083,"2095-2100","90-94",2
2083,"2095-2100","90-94",3
2083,"2095-2100","95-99",1
2083,"2095-2100","95-99",2
2083,"2095-2100","95-99",3
2083,"2095-2100","100+",1
2083,"2095-2100","100+",2
2083,"2095-2100","100+",3
2084,"1950-1955","0",1
2084,"1950-1955","0",2
2084,"1950-1955","0",3
2084,"1950-1955","1-4",1
2084,"1950-1955","1-4",2
2084,"1950-1955","1-4",3
2084,"1950-1955","5-9",1
2084,"1950-1955","5-9",2
2084,"1950-1955","5-9",3
2084,"1950-1955","10-14",1
2084,"1950-1955","10-14",2
2084,"1950-1955","10-14",3
2084,"1950-1955","15-19",1
2084,"1950-1955","15-19",2
2084,"1950-1955","15-19",3
2084,"1950-1955","20-24",1
2084,"1950-1955","20-24",2
2084,"1950-1955","20-24",3
2084,"1950-1955","25-29",1
2084,"1950-1955","25-29",2
2084,"1950-1955","25-29",3
2084,"1950-1955","30-34",1
2084,"1950-1955","30-34",2
2084,"1950-1955","30-34",3
2084,"1950-1955","35-39",1
2084,"1950-1955","35-39",2
2084,"1950-1955","35-39",3
2084,"1950-1955","40-44",1
2084,"1950-1955","40-44",2
2084,"1950-1955","40-44",3
2084,"1950-1955","45-49",1
2084,"1950-1955","45-49",2
2084,"1950-1955","45-49",3
2084,"1950-1955","50-54",1
2084,"1950-1955","50-54",2
2084,"1950-1955","50-54",3
2084,"1950-1955","55-59",1
2084,"1950-1955","55-59",2
2084,"1950-1955","55-59",3
2084,"1950-1955","60-64",1
2084,"1950-1955","60-64",2
2084,"1950-1955","60-64",3
2084,"1950-1955","65-69",1
2084,"1950-1955","65-69",2
2084,"1950-1955","65-69",3
2084,"1950-1955","70-74",1
2084,"1950-1955","70-74",2
2084,"1950-1955","70-74",3
2084,"1950-1955","75-79",1
2084,"1950-1955","75-79",2
2084,"1950-1955","75-79",3
2084,"1950-1955","80-84",1
2084,"1950-1955","80-84",2
2084,"1950-1955","80-84",3
2084,"1950-1955","85-89",1
2084,"1950-1955","85-89",2
2084,"1950-1955","85-89",3
2084,"1950-1955","90-94",1
2084,"1950-1955","90-94",2
2084,"1950-1955","90-94",3
2084,"1950-1955","95-99",1
2084,"1950-1955","95-99",2
2084,"1950-1955","95-99",3
2084,"1950-1955","100+",1
2084,"1950-1955","100+",2
2084,"1950-1955","100+",3
2084,"1955-1960","0",1
2084,"1955-1960","0",2
2084,"1955-1960","0",3
2084,"1955-1960","1-4",1
2084,"1955-1960","1-4",2
2084,"1955-1960","1-4",3
2084,"1955-1960","5-9",1
2084,"1955-1960","5-9",2
2084,"1955-1960","5-9",3
2084,"1955-1960","10-14",1
2084,"1955-1960","10-14",2
2084,"1955-1960","10-14",3
2084,"1955-1960","15-19",1
2084,"1955-1960","15-19",2
2084,"1955-1960","15-19",3
2084,"1955-1960","20-24",1
2084,"1955-1960","20-24",2
2084,"1955-1960","20-24",3
2084,"1955-1960","25-29",1
2084,"1955-1960","25-29",2
2084,"1955-1960","25-29",3
2084,"1955-1960","30-34",1
2084,"1955-1960","30-34",2
2084,"1955-1960","30-34",3
2084,"1955-1960","35-39",1
2084,"1955-1960","35-39",2
2084,"1955-1960","35-39",3
2084,"1955-1960","40-44",1
2084,"1955-1960","40-44",2
2084,"1955-1960","40-44",3
2084,"1955-1960","45-49",1
2084,"1955-1960","45-49",2
2084,"1955-1960","45-49",3
2084,"1955-1960","50-54",1
2084,"1955-1960","50-54",2
2084,"1955-1960","50-54",3
2084,"1955-1960","55-59",1
2084,"1955-1960","55-59",2
2084,"1955-1960","55-59",3
2084,"1955-1960","60-64",1
2084,"1955-1960","60-64",2
2084,"1955-1960","60-64",3
2084,"1955-1960","65-69",1
2084,"1955-1960","65-69",2
2084,"1955-1960","65-69",3
2084,"1955-1960","70-74",1
2084,"1955-1960","70-74",2
2084,"1955-1960","70-74",3
2084,"1955-1960","75-79",1
2084,"1955-1960","75-79",2
2084,"1955-1960","75-79",3
2084,"1955-1960","80-84",1
2084,"1955-1960","80-84",2
2084,"1955-1960","80-84",3
2084,"1955-1960","85-89",1
2084,"1955-1960","85-89",2
2084,"1955-1960","85-89",3
2084,"1955-1960","90-94",1
2084,"1955-1960","90-94",2
2084,"1955-1960","90-94",3
2084,"1955-1960","95-99",1
2084,"1955-1960","95-99",2
2084,"1955-1960","95-99",3
2084,"1955-1960","100+",1
2084,"1955-1960","100+",2
2084,"1955-1960","100+",3
2084,"1960-1965","0",1
2084,"1960-1965","0",2
2084,"1960-1965","0",3
2084,"1960-1965","1-4",1
2084,"1960-1965","1-4",2
2084,"1960-1965","1-4",3
2084,"1960-1965","5-9",1
2084,"1960-1965","5-9",2
2084,"1960-1965","5-9",3
2084,"1960-1965","10-14",1
2084,"1960-1965","10-14",2
2084,"1960-1965","10-14",3
2084,"1960-1965","15-19",1
2084,"1960-1965","15-19",2
2084,"1960-1965","15-19",3
2084,"1960-1965","20-24",1
2084,"1960-1965","20-24",2
2084,"1960-1965","20-24",3
2084,"1960-1965","25-29",1
2084,"1960-1965","25-29",2
2084,"1960-1965","25-29",3
2084,"1960-1965","30-34",1
2084,"1960-1965","30-34",2
2084,"1960-1965","30-34",3
2084,"1960-1965","35-39",1
2084,"1960-1965","35-39",2
2084,"1960-1965","35-39",3
2084,"1960-1965","40-44",1
2084,"1960-1965","40-44",2
2084,"1960-1965","40-44",3
2084,"1960-1965","45-49",1
2084,"1960-1965","45-49",2
2084,"1960-1965","45-49",3
2084,"1960-1965","50-54",1
2084,"1960-1965","50-54",2
2084,"1960-1965","50-54",3
2084,"1960-1965","55-59",1
2084,"1960-1965","55-59",2
2084,"1960-1965","55-59",3
2084,"1960-1965","60-64",1
2084,"1960-1965","60-64",2
2084,"1960-1965","60-64",3
2084,"1960-1965","65-69",1
2084,"1960-1965","65-69",2
2084,"1960-1965","65-69",3
2084,"1960-1965","70-74",1
2084,"1960-1965","70-74",2
2084,"1960-1965","70-74",3
2084,"1960-1965","75-79",1
2084,"1960-1965","75-79",2
2084,"1960-1965","75-79",3
2084,"1960-1965","80-84",1
2084,"1960-1965","80-84",2
2084,"1960-1965","80-84",3
2084,"1960-1965","85-89",1
2084,"1960-1965","85-89",2
2084,"1960-1965","85-89",3
2084,"1960-1965","90-94",1
2084,"1960-1965","90-94",2
2084,"1960-1965","90-94",3
2084,"1960-1965","95-99",1
2084,"1960-1965","95-99",2
2084,"1960-1965","95-99",3
2084,"1960-1965","100+",1
2084,"1960-1965","100+",2
2084,"1960-1965","100+",3
2084,"1965-1970","0",1
2084,"1965-1970","0",2
2084,"1965-1970","0",3
2084,"1965-1970","1-4",1
2084,"1965-1970","1-4",2
2084,"1965-1970","1-4",3
2084,"1965-1970","5-9",1
2084,"1965-1970","5-9",2
2084,"1965-1970","5-9",3
2084,"1965-1970","10-14",1
2084,"1965-1970","10-14",2
2084,"1965-1970","10-14",3
2084,"1965-1970","15-19",1
2084,"1965-1970","15-19",2
2084,"1965-1970","15-19",3
2084,"1965-1970","20-24",1
2084,"1965-1970","20-24",2
2084,"1965-1970","20-24",3
2084,"1965-1970","25-29",1
2084,"1965-1970","25-29",2
2084,"1965-1970","25-29",3
2084,"1965-1970","30-34",1
2084,"1965-1970","30-34",2
2084,"1965-1970","30-34",3
2084,"1965-1970","35-39",1
2084,"1965-1970","35-39",2
2084,"1965-1970","35-39",3
2084,"1965-1970","40-44",1
2084,"1965-1970","40-44",2
2084,"1965-1970","40-44",3
2084,"1965-1970","45-49",1
2084,"1965-1970","45-49",2
2084,"1965-1970","45-49",3
2084,"1965-1970","50-54",1
2084,"1965-1970","50-54",2
2084,"1965-1970","50-54",3
2084,"1965-1970","55-59",1
2084,"1965-1970","55-59",2
2084,"1965-1970","55-59",3
2084,"1965-1970","60-64",1
2084,"1965-1970","60-64",2
2084,"1965-1970","60-64",3
2084,"1965-1970","65-69",1
2084,"1965-1970","65-69",2
2084,"1965-1970","65-69",3
2084,"1965-1970","70-74",1
2084,"1965-1970","70-74",2
2084,"1965-1970","70-74",3
2084,"1965-1970","75-79",1
2084,"1965-1970","75-79",2
2084,"1965-1970","75-79",3
2084,"1965-1970","80-84",1
2084,"1965-1970","80-84",2
2084,"1965-1970","80-84",3
2084,"1965-1970","85-89",1
2084,"1965-1970","85-89",2
2084,"1965-1970","85-89",3
2084,"1965-1970","90-94",1
2084,"1965-1970","90-94",2
2084,"1965-1970","90-94",3
2084,"1965-1970","95-99",1
2084,"1965-1970","95-99",2
2084,"1965-1970","95-99",3
2084,"1965-1970","100+",1
2084,"1965-1970","100+",2
2084,"1965-1970","100+",3
2084,"1970-1975","0",1
2084,"1970-1975","0",2
2084,"1970-1975","0",3
2084,"1970-1975","1-4",1
2084,"1970-1975","1-4",2
2084,"1970-1975","1-4",3
2084,"1970-1975","5-9",1
2084,"1970-1975","5-9",2
2084,"1970-1975","5-9",3
2084,"1970-1975","10-14",1
2084,"1970-1975","10-14",2
2084,"1970-1975","10-14",3
2084,"1970-1975","15-19",1
2084,"1970-1975","15-19",2
2084,"1970-1975","15-19",3
2084,"1970-1975","20-24",1
2084,"1970-1975","20-24",2
2084,"1970-1975","20-24",3
2084,"1970-1975","25-29",1
2084,"1970-1975","25-29",2
2084,"1970-1975","25-29",3
2084,"1970-1975","30-34",1
2084,"1970-1975","30-34",2
2084,"1970-1975","30-34",3
2084,"1970-1975","35-39",1
2084,"1970-1975","35-39",2
2084,"1970-1975","35-39",3
2084,"1970-1975","40-44",1
2084,"1970-1975","40-44",2
2084,"1970-1975","40-44",3
2084,"1970-1975","45-49",1
2084,"1970-1975","45-49",2
2084,"1970-1975","45-49",3
2084,"1970-1975","50-54",1
2084,"1970-1975","50-54",2
2084,"1970-1975","50-54",3
2084,"1970-1975","55-59",1
2084,"1970-1975","55-59",2
2084,"1970-1975","55-59",3
2084,"1970-1975","60-64",1
2084,"1970-1975","60-64",2
2084,"1970-1975","60-64",3
2084,"1970-1975","65-69",1
2084,"1970-1975","65-69",2
2084,"1970-1975","65-69",3
2084,"1970-1975","70-74",1
2084,"1970-1975","70-74",2
2084,"1970-1975","70-74",3
2084,"1970-1975","75-79",1
2084,"1970-1975","75-79",2
2084,"1970-1975","75-79",3
2084,"1970-1975","80-84",1
2084,"1970-1975","80-84",2
2084,"1970-1975","80-84",3
2084,"1970-1975","85-89",1
2084,"1970-1975","85-89",2
2084,"1970-1975","85-89",3
2084,"1970-1975","90-94",1
2084,"1970-1975","90-94",2
2084,"1970-1975","90-94",3
2084,"1970-1975","95-99",1
2084,"1970-1975","95-99",2
2084,"1970-1975","95-99",3
2084,"1970-1975","100+",1
2084,"1970-1975","100+",2
2084,"1970-1975","100+",3
2084,"1975-1980","0",1
2084,"1975-1980","0",2
2084,"1975-1980","0",3
2084,"1975-1980","1-4",1
2084,"1975-1980","1-4",2
2084,"1975-1980","1-4",3
2084,"1975-1980","5-9",1
2084,"1975-1980","5-9",2
2084,"1975-1980","5-9",3
2084,"1975-1980","10-14",1
2084,"1975-1980","10-14",2
2084,"1975-1980","10-14",3
2084,"1975-1980","15-19",1
2084,"1975-1980","15-19",2
2084,"1975-1980","15-19",3
2084,"1975-1980","20-24",1
2084,"1975-1980","20-24",2
2084,"1975-1980","20-24",3
2084,"1975-1980","25-29",1
2084,"1975-1980","25-29",2
2084,"1975-1980","25-29",3
2084,"1975-1980","30-34",1
2084,"1975-1980","30-34",2
2084,"1975-1980","30-34",3
2084,"1975-1980","35-39",1
2084,"1975-1980","35-39",2
2084,"1975-1980","35-39",3
2084,"1975-1980","40-44",1
2084,"1975-1980","40-44",2
2084,"1975-1980","40-44",3
2084,"1975-1980","45-49",1
2084,"1975-1980","45-49",2
2084,"1975-1980","45-49",3
2084,"1975-1980","50-54",1
2084,"1975-1980","50-54",2
2084,"1975-1980","50-54",3
2084,"1975-1980","55-59",1
2084,"1975-1980","55-59",2
2084,"1975-1980","55-59",3
2084,"1975-1980","60-64",1
2084,"1975-1980","60-64",2
2084,"1975-1980","60-64",3
2084,"1975-1980","65-69",1
2084,"1975-1980","65-69",2
2084,"1975-1980","65-69",3
2084,"1975-1980","70-74",1
2084,"1975-1980","70-74",2
2084,"1975-1980","70-74",3
2084,"1975-1980","75-79",1
2084,"1975-1980","75-79",2
2084,"1975-1980","75-79",3
2084,"1975-1980","80-84",1
2084,"1975-1980","80-84",2
2084,"1975-1980","80-84",3
2084,"1975-1980","85-89",1
2084,"1975-1980","85-89",2
2084,"1975-1980","85-89",3
2084,"1975-1980","90-94",1
2084,"1975-1980","90-94",2
2084,"1975-1980","90-94",3
2084,"1975-1980","95-99",1
2084,"1975-1980","95-99",2
2084,"1975-1980","95-99",3
2084,"1975-1980","100+",1
2084,"1975-1980","100+",2
2084,"1975-1980","100+",3
2084,"1980-1985","0",1
2084,"1980-1985","0",2
2084,"1980-1985","0",3
2084,"1980-1985","1-4",1
2084,"1980-1985","1-4",2
2084,"1980-1985","1-4",3
2084,"1980-1985","5-9",1
2084,"1980-1985","5-9",2
2084,"1980-1985","5-9",3
2084,"1980-1985","10-14",1
2084,"1980-1985","10-14",2
2084,"1980-1985","10-14",3
2084,"1980-1985","15-19",1
2084,"1980-1985","15-19",2
2084,"1980-1985","15-19",3
2084,"1980-1985","20-24",1
2084,"1980-1985","20-24",2
2084,"1980-1985","20-24",3
2084,"1980-1985","25-29",1
2084,"1980-1985","25-29",2
